Id,SalePrice
1654,143951.94987928972
1655,144382.332488018
1656,145578.64266410825
1657,145145.6693800901
1658,150550.28987006476
1659,137942.22846451373
1660,194841.64755925798
1661,278471.32695793384
1662,232664.38219474355
1663,294570.5211752668
1664,317897.089817117
1665,298261.9615269418
1666,264511.7455312437
1667,227941.31576737564
1668,271498.75022407103
1669,240695.83362187276
1670,273844.3022701656
1671,247586.49361454882
1672,315792.2161828827
1673,236168.22595529456
1674,283642.87680693495
1675,210892.24845594607
1676,202099.8280339034
1677,215732.7542026606
1678,317391.1190188868
1679,298452.8478279406
1680,260575.22054725984
1681,250779.06650592998
1682,264693.6402940491
1683,230914.9408135695
1684,175922.61510988488
1685,175838.47737928605
1686,210340.78184937895
1687,157917.60904700085
1688,193675.54201740117
1689,186806.57475380687
1690,163107.39563706124
1691,160631.65916936827
1692,187687.3509180455
1693,149069.47038487068
1694,156061.12825310772
1695,154495.8775745625
1696,213980.8398621728
1697,166335.75681705464
1698,236171.68534872594
1699,271853.5413442967
1700,194600.96864450685
1701,205158.62322865738
1702,292640.72524845623
1703,282740.33937180927
1704,256498.37726686813
1705,235443.06114463363
1706,291167.7437466633
1707,242121.2969049825
1708,239388.15600061475
1709,280758.8892994382
1710,243920.98753718246
1711,203656.72643338965
1712,276821.3326145609
1713,240128.13132809664
1714,218476.76848473202
1715,175202.7148182534
1716,234439.49798390415
1717,211587.067236084
1718,173187.47079200647
1719,193753.85662640378
1720,241349.2945281695
1721,211911.24277792047
1722,169738.65285479568
1723,187376.42737473425
1724,261226.1712345375
1725,170407.44785568982
1726,178509.33448424676
1727,211157.01871980284
1728,158750.04555718583
1729,179285.3056845817
1730,155134.0098232949
1731,140279.20659508527
1732,155183.1212777348
1733,120363.11527345338
1734,141230.16640209872
1735,173672.20385997868
1736,136940.5355684465
1737,278092.87849189935
1738,218762.6297535499
1739,237970.86849359155
1740,267307.8124645031
1741,201648.2061044669
1742,171686.62839386403
1743,157366.94253202048
1744,277446.56669856387
1745,248165.2753936379
1746,169260.1859848217
1747,174830.7912189222
1748,218770.15907518144
1749,188322.79650137897
1750,156353.22775045407
1751,211469.1539323043
1752,137135.08832404262
1753,218644.24897830514
1754,181252.94143748662
1755,185434.1316540829
1756,158470.87068356824
1757,149174.50103222101
1758,180116.56362958218
1759,179880.78202336098
1760,207927.5733370689
1761,179583.50373145108
1762,153289.13094511122
1763,194014.65210753435
1764,132924.23325974567
1765,200977.06384665228
1766,185776.5669045161
1767,238182.8136564368
1768,167818.23794758413
1769,191081.46691746733
1770,178254.76941082857
1771,145374.66688316286
1772,162134.40966204455
1773,139219.18162834074
1774,241962.59348648132
1775,158726.97231431317
1776,135554.30266771954
1777,117158.28672013828
1778,171722.7979644636
1779,111985.32439445273
1780,158797.7035349288
1781,156477.99191073744
1782,128185.89320863844
1783,174760.78423566255
1784,136168.8664978572
1785,155441.4432710127
1786,637902.844899541
1787,184313.3547317477
1788,79548.08687699508
1789,150164.70176201325
1790,104196.88504162927
1791,230802.88367636537
1792,207044.4870985617
1793,140343.98459637564
1794,204273.96188426265
1795,160747.80768210953
1796,125632.81478958129
1797,130971.56190182053
1798,161535.3189910348
1799,123210.42888323648
1800,116915.93706244728
1801,165408.12487895624
1802,380548.3523085772
1803,171827.83633006003
1804,180493.9875181795
1805,145676.22216581274
1806,174308.31028622168
1807,117308.06473231186
1808,154944.24066879688
1809,128673.46468812157
1810,130135.1327772171
1811,98755.69289771318
1812,85897.43217103186
1813,138887.20750628557
1814,141285.12635412026
1815,59829.300734930745
1816,137040.40585381113
1817,110549.72262709004
1818,141487.43435315596
1819,137800.31742532348
1820,55062.793670236686
1821,328828.79191635223
1822,178546.5936116133
1823,33190.13585629227
1824,153862.90526220202
1825,129263.19773607259
1826,104653.5320044552
1827,152248.47731882829
1828,133850.81943802524
1829,202207.28591819108
1830,157401.7183399761
1831,165191.97159901212
1832,61964.56003890339
1833,105145.47247214383
1834,134263.26549382138
1835,112174.50563085044
1836,157557.7282144747
1837,92845.46453549611
1838,114901.65026633814
1839,167551.20334232898
1840,133654.61706151228
1841,142968.41648614526
1842,77195.79550102421
1843,168372.97460723412
1844,141158.3108447702
1845,244986.62879903725
1846,165703.13684478955
1847,178254.52498267603
1848,24285.135477747128
1849,122061.08368194636
1850,144749.6676993956
1851,131569.84608359987
1852,157964.05482241607
1853,144697.40781556873
1854,187920.64200080265
1855,159267.42542806055
1856,191554.76148665277
1857,140384.68538864324
1858,136714.0104417549
1859,142317.05877887498
1860,172409.7174575658
1861,141689.87106420918
1862,225422.8487635223
1863,225422.8487635223
1864,225422.8487635223
1865,263134.93316417455
1866,264959.9813588867
1867,262950.9601465955
1868,247818.94105385174
1869,205064.4287820355
1870,232582.58886941883
1871,264980.30254051863
1872,177726.35276346005
1873,192247.3340350246
1874,180293.47171923995
1875,208019.86544743192
1876,178698.1092573505
1877,205253.37522330607
1878,243622.2722766531
1879,142580.2059854092
1880,179549.2815595832
1881,247859.948355394
1882,212229.3937145666
1883,186359.5995934888
1884,196764.2953417918
1885,216561.97260661554
1886,236109.3814776238
1887,206958.7307999663
1888,239757.46416623532
1889,173193.88774408255
1890,164965.83735325147
1891,161088.4496316983
1892,122824.55953478787
1893,126290.277827931
1894,181022.30230918934
1895,162696.82304725415
1896,107908.66837364002
1897,89943.37799524305
1898,109389.23900167979
1899,191067.17025549
1900,139142.699546975
1901,130427.04385672917
1902,145209.22891597997
1903,157813.57146170083
1904,144329.52176336444
1905,205948.1340226258
1906,165951.58260983907
1907,192068.9929983811
1908,145592.26273413637
1909,140822.980100288
1910,148038.58458657234
1911,180027.11125200783
1912,284422.3649317599
1913,290248.76235884195
1914,104216.18127928591
1915,214061.7281676745
1916,65023.97395693645
1917,205680.9832364662
1918,150234.3958120926
1919,186679.05971005338
1920,240116.50835911767
1921,284383.63539225096
1922,261927.09313078184
1923,210630.39616853558
1924,218764.7138257283
1925,198415.8586947632
1926,274970.18735015177
1927,174728.82280289967
1928,197680.04087041016
1929,153863.8779508734
1930,139893.9315614666
1931,173339.9870396889
1932,151577.45559499142
1933,171695.67495056885
1934,170310.3108228082
1935,158667.80650109338
1936,166459.27760632578
1937,181698.96110669363
1938,206508.70084929912
1939,224493.65489501174
1940,205506.53733208077
1941,188687.37786540462
1942,168762.2928744523
1943,203225.85783883499
1944,242180.1348171012
1945,261426.03225262044
1946,167992.75030170762
1947,236588.84568282
1948,201047.43752257747
1949,229998.4569035505
1950,217343.8717898333
1951,239242.30752949166
1952,223955.22506564585
1953,194120.1659531979
1954,200500.28336809235
1955,156037.1582134963
1956,257993.48787249124
1957,217865.45515759368
1958,219598.84535331538
1959,165579.49923585312
1960,157309.9892555894
1961,146451.49442946655
1962,106129.80807741274
1963,123547.66597973165
1964,118935.75766737852
1965,152328.66063286102
1966,174525.0327643461
1967,261895.44813914422
1968,304759.90358853986
1969,283744.9395224125
1970,270634.04249924654
1971,282930.81132136495
1972,244392.6989551364
1973,218559.00113402115
1974,218075.75972834573
1975,310259.0233026969
1976,258122.21664305203
1977,274674.97593961185
1978,296716.14298691804
1979,293729.27898410754
1980,243807.08422742394
1981,284437.6975170026
1982,207901.5835199614
1983,228881.93793856032
1984,175536.71418905247
1985,226902.70380933527
1986,226179.14167752827
1987,213386.6734504003
1988,182950.37575180508
1989,184075.2273050784
1990,191711.23474320816
1991,222529.00815598742
1992,202588.79953203045
1993,172969.48982296995
1994,170710.97837102582
1995,183334.2823584869
1996,251086.57505672195
1997,265094.6363804408
1998,283602.0477574997
1999,184377.4632557581
2000,269531.5744963356
2001,209407.11823934517
2002,240999.43236644083
2003,255584.5634291774
2004,214656.37093807742
2005,223743.31154244262
2006,234789.61606400472
2007,284331.5818373805
2008,203728.81186524223
2009,172397.01341087194
2010,189954.12881988988
2011,177678.49374898282
2012,216969.1968994639
2013,165071.81713260914
2014,168551.51332953945
2015,166300.9797395921
2016,173286.1854666496
2017,170867.86189365006
2018,130941.11772670371
2019,174036.39751438954
2020,120369.7802382755
2021,125337.90580471614
2022,199676.0819799223
2023,138445.90139864988
2024,188028.39958806415
2025,273884.42083797016
2026,210681.97142569008
2027,149786.43620242435
2028,169415.5342778711
2029,157881.88891664598
2030,228144.9999378186
2031,203747.7944448736
2032,202276.94303757904
2033,212307.29461549906
2034,151914.76314248043
2035,187778.61842396957
2036,183342.7668059333
2037,178401.25906777123
2038,181172.22403147933
2039,171415.90706056656
2040,216657.6155257736
2041,250679.49061041942
2042,193784.20281717821
2043,196621.7893155867
2044,225539.5891118741
2045,221553.05180284753
2046,230387.03804023715
2047,144387.23643712315
2048,186280.17023761215
2049,227881.1929855824
2050,156978.86747696623
2051,95780.81139953344
2052,178955.4340032697
2053,183350.43108435516
2054,101367.98501191346
2055,198017.32293934643
2056,175629.63755756168
2057,135309.19566298852
2058,214864.55304199678
2059,135002.62125037226
2060,190213.06410848783
2061,201504.44403498407
2062,137219.78626787828
2063,131285.5974677984
2064,178611.92073038383
2065,137784.18514776998
2066,201800.02273096243
2067,102698.94959632595
2068,228389.66946570866
2069,97288.98730704609
2070,140402.9109435554
2071,152095.3270791919
2072,192148.81093156472
2073,162996.82845063985
2074,216043.5642286095
2075,170846.149915822
2076,160789.25028566545
2077,157748.27634286956
2078,133221.09886817227
2079,144879.83424637577
2080,161257.90167795646
2081,111997.2894845864
2082,199042.9672854046
2083,155483.5288853668
2084,152017.6502427002
2085,158797.33127673954
2086,143665.16900420105
2087,183135.74251438287
2088,120929.88098329367
2089,96067.13730339153
2090,144484.34885609182
2091,162255.76459415548
2092,170115.3335663098
2093,114223.29898432683
2094,133795.10413777537
2095,142128.86949956202
2096,102722.63326378408
2097,127918.31993714278
2098,170805.3504731412
2099,91456.83006778412
2100,84018.6007218908
2101,140202.88220152433
2102,134432.9706359809
2103,120012.35648090683
2104,146830.22405716215
2105,142693.34459850076
2106,73344.61492612798
2107,192215.43679279916
2108,157204.28830543853
2109,167892.33348606224
2110,152618.3707134294
2111,151058.63269344004
2112,132273.22880101902
2113,138266.0665805977
2114,149604.8021103891
2115,153635.19361737347
2116,178462.41113489468
2117,158298.23178179038
2118,106547.76808407561
2119,146923.5581130711
2120,129709.61830433641
2121,150648.26159927616
2122,124175.21016681286
2123,107324.12809222515
2124,140746.1903848708
2125,150606.21056966344
2126,147309.87029847546
2127,182924.6185897948
2128,140364.48254792462
2129,141837.41066965726
2130,123706.93372740876
2131,493641.01888621115
2132,153185.76478732817
2133,183983.3031005702
2134,119718.62177372206
2135,157366.8500063688
2136,50077.37007817457
2137,171028.2122818934
2138,160037.68145045754
2139,173105.88687086638
2140,172328.58117506347
2141,179562.9332666189
2142,163517.87590285396
2143,166258.76434608048
2144,114981.02575495212
2145,186908.74737495545
2146,189469.38145314608
2147,145376.59822744504
2148,167813.14960176108
2149,203741.0875263717
2150,220519.0596364145
2151,102610.10651021314
2152,178938.04170952886
2153,175863.44636333393
2154,102900.49190321247
2155,162644.53244591894
2156,189487.5666861135
2157,222863.75985346106
2158,175643.18887850523
2159,187976.074596109
2160,171675.04534289616
2161,276566.8825588251
2162,301098.50089429424
2163,272627.5915229054
2164,237864.42639612936
2165,187079.53313568645
2166,198258.98400154617
2167,202022.4631538669
2168,171977.47627055805
2169,170351.31514270772
2170,179904.5428240869
2171,178368.21208444706
2172,193698.69546684084
2173,185816.5151000956
2174,225436.57233314976
2175,219427.49413728135
2176,248577.77138438573
2177,204201.98238958808
2178,197951.5253248121
2179,176336.48012460707
2180,239067.9289460144
2181,236451.32104764006
2182,286675.98132492026
2183,232369.77411558342
2184,147842.53427892242
2185,148397.40562067815
2186,175158.90927466747
2187,185218.62153876465
2188,176677.8307400182
2189,243126.13543862326
2190,76899.38692309134
2191,80487.73034701469
2192,84044.28126704306
2193,124372.66667404323
2194,114472.88475691497
2195,121720.2680263489
2196,129639.84659552154
2197,160848.2546313722
2198,189544.19230825576
2199,145497.91170576186
2200,104478.32105493525
2201,146248.3104280648
2202,161264.1759762315
2203,107720.82688594822
2204,149253.9673263709
2205,114373.72349632494
2206,141172.8393563274
2207,148500.49089929895
2208,207805.4023695663
2209,201371.629566288
2210,136047.3708783069
2211,160342.10565377123
2212,166598.26312225944
2213,115458.54006095411
2214,130141.66125537246
2215,143690.53640049987
2216,156962.36882322957
2217,104308.10761350648
2218,89756.89421206195
2219,117272.03974165353
2220,98833.14331055808
2221,215205.42538825047
2222,211302.02739726668
2223,288660.0989470856
2224,208681.2133237345
2225,115108.3471141866
2226,212541.56684212666
2227,209714.85181195085
2228,246192.89640021103
2229,184883.44589219367
2230,160444.99633515402
2231,208188.01654117668
2232,233079.23777104466
2233,197279.44254038244
2234,217363.43201760517
2235,218759.56426407228
2236,243572.4165018209
2237,283038.0156308128
2238,234400.5994350075
2239,173381.8785382375
2240,183751.21348988198
2241,196098.04943910375
2242,171487.54815147823
2243,144411.385543006
2244,132829.07425662468
2245,105992.81503892456
2246,156179.6696814471
2247,141429.98829055595
2248,161883.8849919677
2249,154295.47993764776
2250,170892.6810900719
2251,60108.30317123674
2252,223801.46377411784
2253,150697.2925571794
2254,154893.15162952707
2255,169489.65269708371
2256,156160.3901051245
2257,191644.67801433126
2258,204618.07062468148
2259,183669.99626124848
2260,206709.2384286914
2261,187070.20705707464
2262,181862.39687226556
2263,217132.98511093046
2264,338652.9197990361
2265,215243.11315848905
2266,232193.84915495024
2267,299268.3201047755
2268,270481.07949369476
2269,199725.32499110693
2270,195244.22352947775
2271,215326.91900530996
2272,169563.44172900854
2273,196538.41247530593
2274,199783.05136273828
2275,220986.08758856638
2276,187847.99408321382
2277,168896.60766804928
2278,189423.89517055388
2279,146209.78399587222
2280,157959.08948201808
2281,216412.98462081363
2282,191533.31351269622
2283,132219.47565144824
2284,128758.75913202355
2285,165173.13940059635
2286,147265.93460887345
2287,272999.05881706136
2288,290187.5444733962
2289,282692.62515776284
2290,290778.45756868215
2291,242832.64732665193
2292,286346.4591349516
2293,322880.10338750045
2294,299455.22378440667
2295,319813.8120538278
2296,263451.5595286246
2297,203248.6255645614
2298,306871.55023012374
2299,299934.4564718425
2300,235561.28527760782
2301,204939.44771963567
2302,249187.83963847987
2303,264008.82672821503
2304,250277.84221386188
2305,203527.52256393147
2306,199468.8637719397
2307,212314.3448388259
2308,242569.19015841518
2309,234390.29902004436
2310,226481.88686979352
2311,208341.4963584512
2312,183836.357993143
2313,179973.05879288795
2314,169997.3274878428
2315,178168.33318233996
2316,187543.1535422152
2317,206443.9199479088
2318,183459.45940921194
2319,179132.8235416242
2320,231866.07035935845
2321,227359.76262019877
2322,218754.51362470145
2323,174426.95491719313
2324,158225.88754277417
2325,240771.26030763477
2326,158627.13149182295
2327,183992.50759334536
2328,172788.254249106
2329,173521.23107897703
2330,193007.9896142392
2331,269837.76494202274
2332,255185.51083279404
2333,222462.03018321015
2334,229337.57943351427
2335,203446.3460781869
2336,231709.16338272515
2337,245822.21682399744
2338,245720.0786073492
2339,252023.6982954883
2340,293726.4201352099
2341,245587.37139275167
2342,230721.59931095736
2343,229812.3727022262
2344,217974.9130179843
2345,246653.29690856597
2346,230466.76887085056
2347,230579.75420325575
2348,188883.9142871647
2349,183516.77520582423
2350,210211.10099907056
2351,251302.72672734162
2352,288364.59316907474
2353,246128.59826321324
2354,170533.09845007426
2355,173551.92777760848
2356,192473.46734459425
2357,244144.33525914696
2358,172276.4289719475
2359,130192.81443070908
2360,142035.33065776387
2361,186598.4645489096
2362,198064.7323774366
2363,156981.53132052504
2364,190242.61362100442
2365,203950.5246771351
2366,213035.4349075267
2367,234064.06026880385
2368,197789.7235843768
2369,236452.70118451898
2370,160737.6417952465
2371,162884.04410206559
2372,228313.9240083124
2373,178787.48655932854
2374,207448.37774649443
2375,188904.97222586698
2376,262115.84491192392
2377,246605.1637887309
2378,185280.3222693619
2379,193362.31532882308
2380,161455.58132495388
2381,191354.50786565675
2382,227887.4073766911
2383,255981.61305430857
2384,201247.5356253104
2385,186477.4727412702
2386,141549.12406762067
2387,163202.0176199232
2388,139345.12762171545
2389,142371.1611541537
2390,152736.56033347634
2391,179025.46964382436
2392,163306.61665659485
2393,187215.19227416947
2394,166225.48002556237
2395,192804.15201982396
2396,159192.6232266541
2397,216944.1076041241
2398,178491.46311196676
2399,58196.34237242551
2400,63479.32736649248
2401,165550.72054791663
2402,162314.32228837532
2403,233672.0237105316
2404,165926.9912254224
2405,184144.05218155234
2406,158083.8250982996
2407,135747.0437773187
2408,192725.942466576
2409,161481.04352298728
2410,205159.1044839087
2411,127579.95316866241
2412,167729.17353497937
2413,155703.1112223723
2414,194751.95669803838
2415,215595.59306752458
2416,153203.45689134093
2417,143696.22690048246
2418,172125.02875349362
2419,137158.97275809367
2420,119521.71659086224
2421,156962.41970858123
2422,130346.99952614418
2423,134623.627036961
2424,413000.440538561
2425,187350.9416852852
2426,161555.40404161366
2427,138371.31670365602
2428,150661.94446791403
2429,161832.16119484662
2430,140369.21645567977
2431,104787.74088260719
2432,174205.66420998803
2433,155975.08349859936
2434,149251.46035679302
2435,148097.1659656949
2436,108533.04081337451
2437,124279.9292023619
2438,122034.33860555236
2439,172957.37893400027
2440,139217.4216943933
2441,105405.92959284368
2442,145232.18986317553
2443,184821.71633746813
2444,174851.85782395382
2445,84007.72176345337
2446,174663.65417891278
2447,193530.9098342345
2448,113068.39611701798
2449,125784.905626251
2450,177983.23100083924
2451,139506.13159199266
2452,177323.22390082572
2453,103010.24009194828
2454,143570.06385279563
2455,137035.81101220852
2456,119306.34958257974
2457,141436.94392797255
2458,101876.15318525456
2459,144909.329054285
2460,142302.23101998126
2461,146735.79387288436
2462,164611.19199008346
2463,130516.5738648013
2464,182340.0492349402
2465,149588.7894785743
2466,133875.8958498385
2467,138556.62389155012
2468,78830.80139546744
2469,86534.2091006431
2470,190420.85179901487
2471,184894.7573486873
2472,146176.8713281555
2473,135177.98959511396
2474,109674.3245402442
2475,209187.57794840622
2476,118578.86909153353
2477,122841.33520444795
2478,191754.20902694698
2479,127720.80006411686
2480,197313.31528909435
2481,132787.72331105874
2482,159454.63586996376
2483,139434.4285550803
2484,163244.1634926602
2485,155116.46200805219
2486,162202.32038023337
2487,163004.81501582084
2488,156558.90607745518
2489,168688.66059921464
2490,171829.41293033777
2491,128495.69698423083
2492,184271.6691352389
2493,172649.4416135432
2494,169203.26008690236
2495,123279.16521453895
2496,259764.67510516377
2497,145876.87236043363
2498,124555.62216278314
2499,107182.58640477448
2500,152848.55215728394
2501,162767.98449862917
2502,143516.4278468082
2503,120393.8500043375
2504,198576.05626480776
2505,174012.81939924884
2506,285399.4728318744
2507,318736.24959239166
2508,284312.37852762215
2509,272282.27280474175
2510,247954.91178087713
2511,221686.10431434104
2512,195770.52927253026
2513,172730.9497806148
2514,208407.14571899173
2515,184340.50828968867
2516,166185.945232687
2517,188538.40763173293
2518,171939.376945385
2519,184815.97803522626
2520,171814.1832726771
2521,185010.7360074455
2522,179402.10762380407
2523,154976.65674068447
2524,166403.9839797974
2525,185619.60676453507
2526,168697.81725660397
2527,123468.53966164487
2528,160605.73976360974
2529,159044.48516239843
2530,184212.97950151988
2531,218041.8128826395
2532,182482.69188869646
2533,197525.6081831722
2534,233435.94168055756
2535,218923.5851133494
2536,185822.18215513043
2537,207644.501374354
2538,182250.4912089926
2539,198625.75166249153
2540,224829.42936131466
2541,179333.72766297328
2542,179211.55698371193
2543,135317.74699968653
2544,164121.7168604617
2545,147122.21166802399
2546,202314.26966539503
2547,177151.5898237438
2548,145292.1298277842
2549,162579.54052676455
2550,505588.9397755436
2551,162589.16388099396
2552,162053.75708279602
2553,59463.33179405384
2554,142502.79818749632
2555,139903.69823087432
2556,110900.03700883436
2557,135398.58442727933
2558,131971.37114599088
2559,146684.71344920524
2560,140045.66959885397
2561,136604.67831075558
2562,122397.00513718661
2563,148961.86245919665
2564,171029.4923167987
2565,125904.29825100797
2566,166012.1794639539
2567,120955.7406335316
2568,172714.30768428845
2569,200932.24929759937
2570,136976.82343880544
2571,250072.20497244905
2572,167607.80722970446
2573,239374.36777867138
2574,204285.9653533316
2575,145988.20778751522
2576,142682.72293140547
2577,150667.23290076567
2578,129238.03670257077
2579,153151.67748484347
2580,126197.47521094719
2581,168375.01030187713
2582,170274.4183600667
2583,221356.55010464447
2584,174598.1308544836
2585,242633.14982061193
2586,191735.67639257017
2587,195967.32334567918
2588,146527.84724183427
2589,168063.67973119277
2590,220636.69350489497
2591,283934.0080646607
2592,255273.6439680713
2593,231097.09822949406
2594,219003.55814534437
2595,218074.19505264502
2596,287347.33332504577
2597,238819.47451382238
2598,192643.74872190133
2599,300260.3408974159
2600,209156.2743332027
2601,167066.139957317
2602,91605.6442598681
2603,104733.72876103876
2604,97036.47346870608
2605,89878.70820624809
2606,161307.05954859126
2607,197464.8603296241
2608,203349.9416691988
2609,165990.00747699305
2610,120799.50936665347
2611,163500.5878500863
2612,181738.13733853085
2613,161660.06503147786
2614,155133.13442249905
2615,156671.2975713797
2616,147975.49596710812
2617,220562.10253684397
2618,221858.58707022556
2619,268530.87487984187
2620,162279.8835647184
2621,172726.8218918275
2622,177351.8146006552
2623,208834.8604711694
2624,277546.9987285021
2625,277524.09005614946
2626,199461.0607775976
2627,193722.26325406667
2628,237803.581885824
2629,282047.4156836486
2630,227479.72089412351
2631,284061.0898792712
2632,272375.93259217835
2633,232426.37449749344
2634,277457.9744574653
2635,179247.65905796303
2636,182432.9854607365
2637,170300.4555436987
2638,178943.3371160322
2639,180147.3536559091
2640,187888.96024580835
2641,137445.4696128954
2642,204073.6077555381
2643,143434.16421997672
2644,153125.7221965086
2645,133979.58574148564
2646,113962.89469422828
2647,118173.89231647197
2648,154901.84225288613
2649,174226.61480715784
2650,163296.01354289873
2651,153057.16097174192
2652,251936.73979165236
2653,284204.13439538045
2654,293827.46474775067
2655,287159.0547466327
2656,253174.70968209312
2657,232920.67289111984
2658,226420.5453807193
2659,226238.6484351625
2660,247397.53276762593
2661,279762.17767223646
2662,281492.28538565076
2663,230858.719299932
2664,238595.6339462058
2665,268417.3888945819
2666,258972.87988271663
2667,175654.4426436458
2668,178531.5071022191
2669,233127.4382173249
2670,233850.71527128652
2671,181470.49398796196
2672,204693.95643347112
2673,203786.89481562932
2674,204965.05958557338
2675,205613.4243015658
2676,184898.0825120796
2677,175099.48089163986
2678,225260.53009071347
2679,212929.8617190513
2680,229098.05429175976
2681,258038.0180474232
2682,242861.03318201588
2683,276739.58672422974
2684,238485.69783506764
2685,225039.88236289466
2686,221884.19086676306
2687,232828.55845263775
2688,247618.61432945257
2689,224745.92110363994
2690,261604.67744727636
2691,190265.0168898708
2692,174275.69353827243
2693,243862.45409955928
2694,172192.8522646472
2695,197075.46957617486
2696,188672.23728878322
2697,194729.59271824243
2698,161697.53341273917
2699,193958.12643073755
2700,194654.95110169888
2701,155467.4260626257
2702,158153.28448010795
2703,148345.02451004367
2704,179166.90001533774
2705,136630.06608380054
2706,148786.94031790955
2707,171011.7602018505
2708,147447.71848484926
2709,119564.98234001058
2710,141847.81477244556
2711,212049.06451583246
2712,244149.4289729847
2713,203704.80397617468
2714,191496.1295471982
2715,182217.7324791404
2716,159845.2918023462
2717,160840.126755382
2718,241108.92646184558
2719,181737.19561382075
2720,203693.21619220174
2721,159654.59580668592
2722,153535.06821489104
2723,195881.1330643563
2724,137242.92049884205
2725,137605.75821829567
2726,173603.37469870015
2727,184551.942628264
2728,173461.2346946144
2729,151279.03121553332
2730,179690.9618538222
2731,138371.1763299395
2732,160183.73101527672
2733,192612.2471226873
2734,199159.39182268345
